Dimension,FunctionID,Run,Algorithm,BestSolution,BestFitness
2,5,3,DE/rand/1/bin,"[-2.9035340261161338, -2.903534026292799]",-78.33233140754285
2,5,3,DE/best/1/bin,"[-2.8847595072001497, -2.907887870210824]",-78.32594655441429
2,5,3,PSO,"[-2.9035340449014537, -2.9035340178573663]",-78.33233140754285
2,5,4,DE/rand/1/bin,"[-2.9035340272070065, -2.903534023005982]",-78.33233140754285
2,5,4,DE/best/1/bin,"[2.744988413688959, 2.746980787898025]",-50.05884470345718
2,5,4,PSO,"[-2.903534011315766, -2.9035340304734656]",-78.33233140754285
2,5,5,DE/rand/1/bin,"[-2.9035340160348793, -2.903534027192744]",-78.33233140754285
2,5,5,DE/best/1/bin,"[-2.903534023308682, 2.7468027680913867]",-64.19561235905537
2,5,5,PSO,"[-2.9035340110513768, -2.9035340303107087]",-78.33233140754285
2,5,6,DE/rand/1/bin,"[-2.903534022880778, -2.903534023496969]",-78.33233140754285
2,5,6,DE/best/1/bin,"[2.7451764655959967, 2.749191806685304]",-50.05877102433817
2,5,6,PSO,"[-2.9035340219144286, -2.9035340338838513]",-78.33233140754285
2,5,7,DE/rand/1/bin,"[-2.9035340377020686, -2.903534025510124]",-78.33233140754285
2,5,7,DE/best/1/bin,"[2.746350186678498, -2.9035252276125947]",-64.19560936054683
2,5,7,PSO,"[-2.9035340116350525, -2.9035340309385664]",-78.33233140754285
2,5,8,DE/rand/1/bin,"[-2.9035340218353927, -2.903534031000171]",-78.33233140754285
2,5,8,DE/best/1/bin,"[-9.691706442252428, -6.811882485401023]",4323.999411983049
2,5,8,PSO,"[-2.9035340263926637, -2.9035340281971274]",-78.33233140754285
2,5,9,DE/rand/1/bin,"[-2.9035340163744454, -2.9035340221151658]",-78.33233140754285
2,5,9,DE/best/1/bin,"[-2.90402558140916, -2.903532628013501]",-78.33232722875377
2,5,9,PSO,"[-2.9035340177752196, -2.90353403784636]",-78.33233140754284
2,5,10,DE/rand/1/bin,"[-2.903534014881767, -2.903534033608442]",-78.33233140754285
2,5,10,DE/best/1/bin,"[-2.9052247327240215, 2.7533528368623656]",-64.19493347758399
2,5,10,PSO,"[-2.903534021432314, -2.903534025905803]",-78.33233140754285
2,5,11,DE/rand/1/bin,"[-2.9035340265860974, -2.9035340315854907]",-78.33233140754285
2,5,11,DE/best/1/bin,"[2.7467993379275333, -2.9035309554615987]",-64.19561235871967
2,5,11,PSO,"[-2.9035337365334644, -2.903535120190234]",-78.33233140754234
2,5,12,DE/rand/1/bin,"[-2.9035340220515664, -2.903534039102263]",-78.33233140754285
2,5,12,DE/best/1/bin,"[2.746802800610511, -2.9035340186080854]",-64.19561235905536
2,5,12,PSO,"[-2.9035340217565104, -2.903534017406999]",-78.33233140754285
2,5,13,DE/rand/1/bin,"[-2.9035340283634175, -2.9035340165705734]",-78.33233140754285
2,5,13,DE/best/1/bin,"[2.7468027583689594, 2.7468027574022673]",-50.05889331056789
2,5,13,PSO,"[-2.903534031217356, -2.9035340165331323]",-78.33233140754285
2,5,14,DE/rand/1/bin,"[-2.9035340307815733, -2.9035340187431187]",-78.33233140754285
2,5,14,DE/best/1/bin,"[5.380507481934757, -3.1909793987899846]",163.30347792703628
2,5,14,PSO,"[-2.9035340194549093, -2.9035340296321928]",-78.33233140754285
2,5,15,DE/rand/1/bin,"[-2.903534026645001, -2.9035340372453273]",-78.33233140754285
2,5,15,DE/best/1/bin,"[-2.9033308596107434, -2.903581911033734]",-78.3323306541971
2,5,15,PSO,"[-2.903534029327549, -2.903534020827599]",-78.33233140754285
2,5,16,DE/rand/1/bin,"[-2.9035340223124235, -2.9035340356456842]",-78.33233140754285
2,5,16,DE/best/1/bin,"[-2.90353401843595, -2.9035340333956245]",-78.33233140754285
2,5,16,PSO,"[-2.9035340240059164, -2.903534033800284]",-78.33233140754285
2,5,17,DE/rand/1/bin,"[-2.903534036041855, -2.9035340157812333]",-78.33233140754285
2,5,17,DE/best/1/bin,"[-2.9035233115002743, -2.9035370964768914]",-78.33233140539429
2,5,17,PSO,"[-2.9035340251184416, -2.903534032492358]",-78.33233140754285
2,5,18,DE/rand/1/bin,"[-2.9035340372134035, -2.9035340229569404]",-78.33233140754285
2,5,18,DE/best/1/bin,"[2.761913065846402, -2.8967475165135532]",-64.19145737575582
2,5,18,PSO,"[-2.9035340230644966, -2.903534026207327]",-78.33233140754285
2,5,19,DE/rand/1/bin,"[-2.903534027044969, -2.903534027583587]",-78.33233140754285
2,5,19,DE/best/1/bin,"[-2.903534022174732, -2.9035342994150684]",-78.33233140754157
2,5,19,PSO,"[-2.9035340119732846, -2.903534033425845]",-78.33233140754285
2,6,0,DE/rand/1/bin,"[-46.45092342545331, 38.12486771110822]",-126.4238322097217
2,6,0,DE/best/1/bin,"[89.79881532331068, 100.0]",-227.12310592055013
2,6,0,PSO,"[89.79881535440522, 100.0]",-227.12310592055013
2,6,1,DE/rand/1/bin,"[100.0, 100.0]",-200.41439306474692
2,6,1,DE/best/1/bin,"[69.88124908599953, -40.00556367293328]",-71.01721712728244
2,6,1,PSO,"[89.79881522615582, 100.0]",-227.12310592055013
2,6,2,DE/rand/1/bin,"[100.0, -12.776626848771091]",-105.11588991986608
2,6,2,DE/best/1/bin,"[-46.45466125490188, 38.12550143122]",-126.42383090655389
2,6,2,PSO,"[-46.45092354128691, 38.12486795594561]",-126.4238322097217
2,6,3,DE/rand/1/bin,"[89.7988150611204, 100.0]",-227.12310592055013
2,6,3,DE/best/1/bin,"[91.41089795167727, -18.435903560487855]",-111.78879643538038
2,6,3,PSO,"[-78.1414596688699, -100.0]",-83.60767491353248
2,6,4,DE/rand/1/bin,"[89.79881530439602, 100.0]",-227.12310592055013
2,6,4,DE/best/1/bin,"[89.79881518085298, 100.0]",-227.12310592055013
2,6,4,PSO,"[89.79881539284969, 100.0]",-227.12310592055013
2,6,5,DE/rand/1/bin,"[-46.450923311422244, 38.12486783238075]",-126.4238322097217
2,6,5,DE/best/1/bin,"[91.40965632097308, -18.437438498331]",-111.78879672927445
2,6,5,PSO,"[-46.4509234490816, 38.12486786417948]",-126.4238322097217
2,6,6,DE/rand/1/bin,"[89.79881530598729, 100.0]",-227.12310592055013
2,6,6,DE/best/1/bin,"[7.230932820818405, 15.869221614578521]",-66.73884617654991
2,6,6,PSO,"[91.40964837367949, -18.437448450893307]",-111.78879672928772
2,6,7,DE/rand/1/bin,"[89.79881532580893, 100.0]",-227.12310592055013
2,6,7,DE/best/1/bin,"[-46.45092456863325, 38.12486816196057]",-126.42383220972158
2,6,7,PSO,"[-46.45092347794683, 38.124867729924425]",-126.4238322097217
2,6,8,DE/rand/1/bin,"[89.79881522490068, 100.0]",-227.12310592055013
2,6,8,DE/best/1/bin,"[-86.07840534277373, -6.422817317959742]",-123.79416260700896
2,6,8,PSO,"[-46.450923323838175, 38.124867809107805]",-126.4238322097217
2,6,9,DE/rand/1/bin,"[-82.93560894094894, -3.059426275024728]",-123.90763980656689
2,6,9,DE/best/1/bin,"[91.40971953721817, -18.43737250830656]",-111.78879672855305
2,6,9,PSO,"[-82.93560909462771, -3.059426196662757]",-123.90763980656689
2,6,10,DE/rand/1/bin,"[89.79881526863218, 100.0]",-227.12310592055013
2,6,10,DE/best/1/bin,"[-46.450923518288405, 38.124867713364665]",-126.42383220972168
2,6,10,PSO,"[89.798815391833, 100.0]",-227.12310592055013
2,6,11,DE/rand/1/bin,"[89.79881542777177, 100.0]",-227.12310592055013
2,6,11,DE/best/1/bin,"[-82.93560886357166, -3.059426312113861]",-123.90763980656688
2,6,11,PSO,"[-82.9356089617331, -3.0594262339172094]",-123.90763980656688
2,6,12,DE/rand/1/bin,"[89.79881529502067, 100.0]",-227.12310592055013
2,6,12,DE/best/1/bin,"[-100.0, -0.17068511873172237]",-89.21355246133899
2,6,12,PSO,"[-46.45092342293151, 38.124867856494475]",-126.4238322097217
2,6,13,DE/rand/1/bin,"[-100.0, -32.81556796666539]",-91.06508083272253
2,6,13,DE/best/1/bin,"[91.37385285211084, -18.465251197346145]",-111.78866847265803
2,6,13,PSO,"[89.79881558686559, 100.0]",-227.12310592055013
2,6,14,DE/rand/1/bin,"[89.79881530874671, 100.0]",-227.12310592055013
2,6,14,DE/best/1/bin,"[89.7988156860641, 100.0]",-227.12310592055013
2,6,14,PSO,"[-46.450923279449526, 38.12486779998518]",-126.42383220972168
2,6,15,DE/rand/1/bin,"[89.7988154067734, 100.0]",-227.12310592055013
2,6,15,DE/best/1/bin,"[91.41076559081782, -18.43657377969115]",-111.78879660365176
2,6,15,PSO,"[89.79881558913993, 100.0]",-227.12310592055013
2,6,16,DE/rand/1/bin,"[89.79881501293866, 100.0]",-227.12310592055013
2,6,16,DE/best/1/bin,"[89.79881521096254, 100.0]",-227.12310592055013
2,6,16,PSO,"[-46.45092358348845, 38.12486784315614]",-126.4238322097217
2,6,17,DE/rand/1/bin,"[-46.45092364853126, 38.12486796183705]",-126.4238322097217
2,6,17,DE/best/1/bin,"[-86.0784054701266, -6.422817226590912]",-123.79416260700896
2,6,17,PSO,"[-46.45092350608262, 38.124867780171115]",-126.4238322097217
2,6,18,DE/rand/1/bin,"[-46.450923405977065, 38.1248678545897]",-126.42383220972168
2,6,18,DE/best/1/bin,"[31.655040588940402, -85.23403227049046]",-65.9140274537902
2,6,18,PSO,"[91.40964788720093, -18.437448942494374]",-111.78879672928775
2,6,19,DE/rand/1/bin,"[-46.45092351648144, 38.12486768688123]",-126.4238322097217
2,6,19,DE/best/1/bin,"[89.79881500146607, 100.0]",-227.12310592055013
2,6,19,PSO,"[-46.450923489266636, 38.12486787224819]",-126.4238322097217
2,7,0,DE/rand/1/bin,"[1.0, 1.0000000000000004]",1.4997597826618576e-32
2,7,0,DE/best/1/bin,"[1.0000000000000004, 0.9999999999999998]",1.4997597826618576e-32
2,7,0,PSO,"[1.0000000000000329, 0.999999999998941]",6.208206040891863e-26
2,7,1,DE/rand/1/bin,"[0.9999999999999999, 1.0000000000000002]",1.4997597826618576e-32
2,7,1,DE/best/1/bin,"[1.0684596711593137, 1.5479548903764986]",0.034951761886343496
2,7,1,PSO,"[1.0000000000085407, 0.9999999998774565]",1.4897924923743355e-22
2,7,2,DE/rand/1/bin,"[1.0, 1.0000000000000002]",1.4997597826618576e-32
2,7,2,DE/best/1/bin,"[1.0000053115200953, 0.9999621533737837]",1.2117422212537184e-10
2,7,2,PSO,"[1.0000000000425457, 0.9999999982708785]",2.4609779127292926e-20
2,7,3,DE/rand/1/bin,"[1.0000000000000004, 1.0]",1.4997597826618576e-32
2,7,3,DE/best/1/bin,"[1.0000000000000004, 1.0000000000000002]",1.4997597826618576e-32
2,7,3,PSO,"[0.9999999995564569, 0.9999999998166604]",5.650929119144395e-21
2,7,4,DE/rand/1/bin,"[0.9999999999999998, 1.0000000000000004]",1.4997597826618576e-32
2,7,4,DE/best/1/bin,"[0.9999999745901931, 0.9999352863797023]",2.6174151781737964e-10
2,7,4,PSO,"[1.0000000000252307, 0.999999997744053]",3.225822928114945e-21
2,7,5,DE/rand/1/bin,"[1.0000000000000004, 0.9999999999999998]",1.4997597826618576e-32
2,7,5,DE/best/1/bin,"[0.9999999999296241, 0.999999988538194]",8.216368399541266e-18
2,7,5,PSO,"[1.0000000002551228, 1.0000000059016338]",2.2498517472871404e-18
2,7,6,DE/rand/1/bin,"[1.0, 1.0000000000000004]",1.4997597826618576e-32
2,7,6,DE/best/1/bin,"[0.9955872047286942, 1.0286014196594473]",7.303865758253132e-05
2,7,6,PSO,"[1.0000000000012854, 1.000000000010426]",6.717260040773378e-26
2,7,7,DE/rand/1/bin,"[1.0, 0.9999999999999998]",1.4997597826618576e-32
2,7,7,DE/best/1/bin,"[0.9999999999948466, 0.9999999993139637]",2.944514156003874e-20
2,7,7,PSO,"[1.0000000000015772, 1.0000000000101965]",3.856886706513213e-24
2,7,8,DE/rand/1/bin,"[1.0000000000000002, 0.9999999999999999]",1.4997597826618576e-32
2,7,8,DE/best/1/bin,"[-4.206536011697079, -0.3451172527355767]",2.5961560794723257
2,7,8,PSO,"[1.0000000000000013, 0.9999999999999882]",1.1389610308904399e-29
2,7,9,DE/rand/1/bin,"[1.0000000000000004, 1.0000000000000002]",1.4997597826618576e-32
2,7,9,DE/best/1/bin,"[0.985980762676349, 2.6818275164593053]",0.2176047360096895
2,7,9,PSO,"[0.9999999999966757, 0.9999999993800087]",2.0859265251700052e-23
2,7,10,DE/rand/1/bin,"[1.0000000000000004, 1.0000000000000004]",1.4997597826618576e-32
2,7,10,DE/best/1/bin,"[0.9494076821556473, 6.929513518754275]",2.227085988940255
2,7,10,PSO,"[0.9999999999995951, 1.0000000000278917]",7.164385766792134e-24
2,7,11,DE/rand/1/bin,"[1.0000000000000004, 1.0]",1.4997597826618576e-32
2,7,11,DE/best/1/bin,"[0.999999999824835, 1.0000000003208598]",4.085723356082519e-20
2,7,11,PSO,"[0.9999999998932168, 1.0000000024265527]",7.512832134332467e-20
2,7,12,DE/rand/1/bin,"[1.0000000000000004, 0.9999999999999999]",1.4997597826618576e-32
2,7,12,DE/best/1/bin,"[0.9999999876239516, -6.948452282075664]",3.9744501432753827
2,7,12,PSO,"[1.0000000000035845, 1.0000000000276177]",6.208813124596049e-23
2,7,13,DE/rand/1/bin,"[1.0000000000000002, 1.0]",1.4997597826618576e-32
2,7,13,DE/best/1/bin,"[1.0002487662928563, 1.000618986900129]",9.33816139306465e-08
2,7,13,PSO,"[1.0000000000000087, 0.9999999999977813]",3.0774455311469287e-25
2,7,14,DE/rand/1/bin,"[1.0, 0.9999999999999999]",1.4997597826618576e-32
2,7,14,DE/best/1/bin,"[1.0013765808283137, 1.0704654630441226]",0.00031625008182922066
2,7,14,PSO,"[0.9999999999963213, 1.0000000000034632]",1.5933170937973595e-23
2,7,15,DE/rand/1/bin,"[1.0, 1.0000000000000004]",1.4997597826618576e-32
2,7,15,DE/best/1/bin,"[0.9763816177629339, 0.6322430230885273]",0.011593291808647757
2,7,15,PSO,"[0.9999999999999477, 0.9999999999978528]",1.2636772081362807e-29
2,7,16,DE/rand/1/bin,"[1.0000000000000004, 1.0]",1.4997597826618576e-32
2,7,16,DE/best/1/bin,"[1.000025773294537, 1.0010641758901389]",7.152483452536039e-08
2,7,16,PSO,"[0.9999999999911527, 0.9999999999344746]",3.561648964865981e-22
2,7,17,DE/rand/1/bin,"[1.0000000000000004, 0.9999999999999998]",1.4997597826618576e-32
2,7,17,DE/best/1/bin,"[0.9999772510948144, 1.0000011054749973]",5.806666220169265e-10
2,7,17,PSO,"[1.0000000000002502, 0.9999999999999875]",3.506601914139922e-28
2,7,18,DE/rand/1/bin,"[1.0000000000000002, 1.0]",1.4997597826618576e-32
2,7,18,DE/best/1/bin,"[0.9999646790521346, 0.9995497216420314]",1.4071542422779662e-08
2,7,18,PSO,"[0.9999999999993221, 0.9999999999998881]",5.454118956163705e-27
2,7,19,DE/rand/1/bin,"[1.0000000000000002, 1.0000000000000004]",1.4997597826618576e-32
2,7,19,DE/best/1/bin,"[1.0001660201875895, 1.0072593982658766]",3.3250317375086485e-06
2,7,19,PSO,"[1.0000000000000038, 0.9999999999999415]",3.846127902728473e-30
2,8,0,DE/rand/1/bin,"[30.61560543211882, 80.26916650626683]",-186.34255415830302
2,8,0,DE/best/1/bin,"[42.49222839331907, 11.781266216188229]",-176.7073804760206
2,8,0,PSO,"[49.465161352299084, 86.53946587247437]",-186.73090883102503
2,8,1,DE/rand/1/bin,"[86.61564091383698, 30.59964256293869]",-172.56433486875852
2,8,1,DE/best/1/bin,"[12.446299302212289, -19.678394384274725]",-112.30089114839784
2,8,1,PSO,"[80.88108696145318, -39.12423590108217]",-186.7309087845914
2,8,2,DE/rand/1/bin,"[23.707612799156927, 74.59790258554419]",-186.73090883102432
2,8,2,DE/best/1/bin,"[55.72996407554692, -7.730901083981429]",-184.80798512983822
2,8,2,PSO,"[74.59790380791371, 17.424427516128635]",-186.73090882772308
2,8,3,DE/rand/1/bin,"[-20.487119179111588, -38.49728844479568]",-98.47411020107602
2,8,3,DE/best/1/bin,"[-89.3930163312825, -51.0325886656968]",-184.28598771567803
2,8,3,PSO,"[-19.64987702488216, 73.97309526296306]",-186.73090883102435
2,8,4,DE/rand/1/bin,"[49.446731528576066, -70.53844751182686]",-185.9720793660097
2,8,4,DE/best/1/bin,"[68.3779625394361, -95.62890110998025]",-173.71373803759477
2,8,4,PSO,"[-95.04810070880167, 73.97309525357308]",-186.73090883102472
2,8,5,DE/rand/1/bin,"[24.33614807555232, 11.163343972357126]",-185.5556371459756
2,8,5,DE/best/1/bin,"[17.294034188308977, -57.427892302645986]",-139.16343189937413
2,8,5,PSO,"[-0.8003211033932698, 17.424427492517474]",-186.73090883102392
2,8,6,DE/rand/1/bin,"[-64.29153808084762, 55.81391979531416]",-174.80465128910942
2,8,6,DE/best/1/bin,"[87.14393563384674, 67.63261697175398]",-178.39257774843276
2,8,6,PSO,"[99.73064382175679, -32.841054965707364]",-186.73090883102444
2,8,7,DE/rand/1/bin,"[-20.27468434816934, 62.15541727070404]",-154.61143185709432
2,8,7,DE/best/1/bin,"[73.973095258512, 93.44745850723186]",-186.73090883102483
2,8,7,PSO,"[-64.2569815142623, 18.049234823752787]",-186.7309088310239
2,8,8,DE/rand/1/bin,"[-39.139024976257986, -38.443579801923015]",-179.45434302066937
2,8,8,DE/best/1/bin,"[5.4898973403614, 61.40748220618646]",-186.62038584652748
2,8,8,PSO,"[-63.632174168618825, 48.840354024476056]",-186.7309088310245
2,8,9,DE/rand/1/bin,"[87.16975879588597, -51.690610885895566]",-186.66446834954442
2,8,9,DE/best/1/bin,"[-81.95184497704855, -13.503437294635468]",-88.32009306750486
2,8,9,PSO,"[-45.407425576598925, -25.933062327856135]",-186.73090883102444
2,8,10,DE/rand/1/bin,"[49.48182169934586, -83.10653742205515]",-186.119402323421
2,8,10,DE/best/1/bin,"[99.73064282180914, -57.9738023926498]",-186.73090873926455
2,8,10,PSO,"[62.03153198281657, 29.990798109412793]",-186.73090883102392
2,8,11,DE/rand/1/bin,"[87.14287669503793, 36.296961697546976]",-184.48637151101707
2,8,11,DE/best/1/bin,"[73.96556802403042, -94.9377025910425]",-160.86747040973881
2,8,11,PSO,"[36.898790747909075, 42.55716872452315]",-186.7309088310244
2,8,12,DE/rand/1/bin,"[-25.93306459644874, 23.76393759133594]",-179.2681706323587
2,8,12,DE/best/1/bin,"[99.713611702852, 99.10583648659386]",-186.08873028840733
2,8,12,PSO,"[93.44745850253413, 17.42442747117646]",-186.73090883102427
2,8,13,DE/rand/1/bin,"[-82.513186879003, -70.54248779095694]",-184.52710460862602
2,8,13,DE/best/1/bin,"[-38.488147172429265, 73.95580273743805]",-185.75821620943083
2,8,13,PSO,"[5.482864205521837, -39.12424027071898]",-186.7309088310241
2,8,14,DE/rand/1/bin,"[-7.07252314267177, -32.81657864130079]",-185.06224485218968
2,8,14,DE/best/1/bin,"[-13.366691638576146, -95.67290812901487]",-186.73090883099192
2,8,14,PSO,"[43.151901237551236, 73.97429820461628]",-184.72771822069072
2,8,15,DE/rand/1/bin,"[-64.2569815002178, 100.0]",-57.207825566004466
2,8,15,DE/best/1/bin,"[-58.01254580672143, 87.20337597684102]",-179.99869187862413
2,8,15,PSO,"[-1.4251284525202792, -95.04810071419429]",-186.73090883102327
2,8,16,DE/rand/1/bin,"[93.42568326270074, -26.54052670455591]",-184.98078345505425
2,8,16,DE/best/1/bin,"[-44.182578612409245, -19.623532302409757]",-122.52207248298448
2,8,16,PSO,"[80.25628057582965, -63.632174172193636]",-186.73090883102418
2,8,17,DE/rand/1/bin,"[55.72907048144218, -89.38972273096019]",-185.90825638217893
2,8,17,DE/best/1/bin,"[-70.62450687940628, 55.87492048829367]",-140.23240880258888
2,8,17,PSO,"[-13.991499042401403, 93.4474585124003]",-186.73090883102432
2,8,18,DE/rand/1/bin,"[100.0, 55.12353933667164]",-57.207825566004466
2,8,18,DE/best/1/bin,"[-0.19538593433959522, -13.366693458517535]",-123.57677085472582
2,8,18,PSO,"[-32.216247608799016, 4.858056877978917]",-186.73090883102404
2,8,19,DE/rand/1/bin,"[67.68727554494323, -88.76491540024406]",-186.7147467929301
2,8,19,DE/best/1/bin,"[-57.987317737519774, 68.31299590802807]",-186.3001751691489
2,8,19,PSO,"[-69.91535950798067, 17.424427462063505]",-186.73090883102012
2,9,0,DE/rand/1/bin,"[1.0718827996522623e-09, 1.7633965533676257e-10]",-1.0
2,9,0,DE/best/1/bin,"[0.08883039672603105, 0.5125752517613136]",-0.9362453278079418
2,9,0,PSO,"[-7.723435114539488e-11, 8.109656402384825e-11]",-1.0
2,9,1,DE/rand/1/bin,"[1.7224845696275044, -1.179211773135041]",-0.4777844282296603
2,9,1,DE/best/1/bin,"[0.771669619848679, 0.6994777567868169]",-0.7857513346523584
2,9,1,PSO,"[-1.2281977334177801e-07, 3.869190624423538e-08]",-0.9999999999999383
2,9,2,DE/rand/1/bin,"[-0.1487361283125168, 0.49784232879836215]",-0.9362318792154696
2,9,2,DE/best/1/bin,"[0.46150136260101493, 0.24008481770489354]",-0.9362453278079418
2,9,2,PSO,"[6.798173542884852e-10, -5.536787535168164e-10]",-1.0
2,9,3,DE/rand/1/bin,"[-7.411456425747275e-10, 6.295226943779754e-10]",-1.0
2,9,3,DE/best/1/bin,"[0.049073284389796086, 0.5178957805547699]",-0.9362453278079418
2,9,3,PSO,"[0.29897004769638386, -0.42572424964580524]",-0.9362453278079418
2,9,4,DE/rand/1/bin,"[0.0033775541310017143, 0.02019118201225345]",-0.9848852324697616
2,9,4,DE/best/1/bin,"[0.46406829623548734, 0.23508475903116388]",-0.9362453278079418
2,9,4,PSO,"[0.272582594317938, 0.44308346453461706]",-0.9362453278079418
2,9,5,DE/rand/1/bin,"[6.696258073407957e-10, -8.238674646600033e-10]",-1.0
2,9,5,DE/best/1/bin,"[0.4386150927284087, -0.2797159805296516]",-0.9362453278079417
2,9,5,PSO,"[-0.00035141520922069393, 0.012804102498852377]",-0.9999955834684189
2,9,6,DE/rand/1/bin,"[1.9890701116152392e-10, 1.3105974119800756e-09]",-1.0
2,9,6,DE/best/1/bin,"[0.20524433901470523, 0.4780156777273003]",-0.9362453278079418
2,9,6,PSO,"[9.592631483804282e-10, -5.871480370032301e-10]",-1.0
2,9,7,DE/rand/1/bin,"[-0.3859532635053009, 0.3488026839985725]",-0.9362453277770081
2,9,7,DE/best/1/bin,"[5.747820301173707, -0.29295361161534345]",-0.10767726877544544
2,9,7,PSO,"[-9.527588848260816e-10, -1.1487047025506373e-09]",-1.0
2,9,8,DE/rand/1/bin,"[-0.5201120000949987, -0.010379606946195198]",-0.9362453278079418
2,9,8,DE/best/1/bin,"[-0.4569793913152924, 0.24858411521437307]",-0.9362453278079418
2,9,8,PSO,"[-0.20255411872531123, -0.47916182664992313]",-0.9362453278079418
2,9,9,DE/rand/1/bin,"[0.3978586788832637, -0.3351607066345208]",-0.9362453278079417
2,9,9,DE/best/1/bin,"[0.3461292096010017, 0.38835396028247227]",-0.9362453278079418
2,9,9,PSO,"[0.3328773610841445, 0.3997710485775078]",-0.9362453278079418
2,9,10,DE/rand/1/bin,"[-0.38477112709867944, 0.35010770897052096]",-0.9362453278079418
2,9,10,DE/best/1/bin,"[0.2668070176376729, -1.006755754664177]",-0.7857513346523582
2,9,10,PSO,"[1.3761231104431189e-08, -2.0217148271366376e-09]",-0.9999999999999999
2,9,11,DE/rand/1/bin,"[-0.18086517466548557, 0.48776225343191204]",-0.9362453278079418
2,9,11,DE/best/1/bin,"[0.00018083320487278812, 9.203285855284603e-05]",-0.9999985075630524
2,9,11,PSO,"[0.5102943625744739, -0.10111325637137107]",-0.9362453278079418
2,9,12,DE/rand/1/bin,"[-0.4004481860752232, 0.33206245974874715]",-0.9362453278079418
2,9,12,DE/best/1/bin,"[0.4829637118581587, -0.19331394300494445]",-0.9362453278079418
